Header Level,Header Text,Content
h4,Oct-24,
h4,Oct-24,
h4,Sep-24,
h4,Sep-24,
h4,Aug-24,
h4,Aug-24,
h2,Browse by Faculty,
h2,Admission Helplines,
h2,"VISION, MISSION, VALUES & OBJECTIVES",
h2,Why REVA,
h2,Login,
h2,Membership,
h2,Internationalization,
h2,Careers,
h2,Alumni,
h2,Contact,
h2,Entrepreneurship,
h2,Happenings,
h2,University E-Resources,
h2,Others,
h2,Faculty Profile,
h2,Grievance Redressal,
h2,Anti Ragging,
h2,Why REVA,
h2,Careers,
h2,Happenings,
h2,Contact,
h2,Alumni,
h2,Library E-Resources,
h2,Login,
h2,Other,
h2,Notifications,
h3,Vision,
h3,Values,
h3,Mission,
h3,Values,
h3,Objectives,
h3,Follow Us,
h3,Follow Us,
h3,05 /,
h3,25 /,
h3,24 /,
h3,09 /,
h3,04 /,
h3,03 /,
h3,27 /,
h3,26 /,
h3,27 /,
h3,26 /,
h4,REVA University,"Rukmini Knowledge Park, Kattigenahalli, Yelahanka, Bangalore, Karnataka, India, 560 064 © RECT All Rights ReservedWebsite Design and Developmentby Sterco Digitex"
h4,Dec-24,
h4,Oct-24,
h4,Oct-24,
h4,Oct-24,
h4,Oct-24,
h4,Oct-24,
h4,Sep-24,
h4,Sep-24,
h4,Aug-24,
h4,Aug-24,
h1,Convocation,
h2,Browse by Faculty,
h2,Admission Helplines,
h2,Why REVA,
h2,Login,
h2,Membership,
h2,Internationalization,
h2,Careers,
h2,Alumni,
h2,Contact,
h2,Entrepreneurship,
h2,Happenings,
h2,University E-Resources,
h2,Others,
h2,Faculty Profile,
h2,Grievance Redressal,
h2,Anti Ragging,
h2,Why REVA,
h2,Careers,
h2,Happenings,
h2,Contact,
h2,Alumni,
h2,Library E-Resources,
h2,Login,
h2,Other,
h2,Notifications,
h3,Follow Us,
h3,Follow Us,
h3,05 /,
h3,25 /,
h3,24 /,
h3,09 /,
h3,04 /,
h3,03 /,
h3,27 /,
h3,26 /,
h3,27 /,
h3,26 /,
h4,Brief Reports on the Convocations Held at REVA University,
h4,REVA University,"Rukmini Knowledge Park, Kattigenahalli, Yelahanka, Bangalore, Karnataka, India, 560 064 © RECT All Rights ReservedWebsite Design and Developmentby Sterco Digitex"
h4,Dec-24,
h4,Oct-24,
h4,Oct-24,
h4,Oct-24,
h4,Oct-24,
h4,Oct-24,
h4,Sep-24,
h4,Sep-24,
h4,Aug-24,
h4,Aug-24,
h1,Diploma In Kuchipudi Classical Dance  (Online/Offline),
h2,Browse by Faculty,
h2,Admission Helplines,
h2,Why REVA,
h2,Login,
h2,Membership,
h2,Internationalization,
h2,Careers,
h2,Alumni,
h2,Contact,
h2,Entrepreneurship,
h2,Happenings,
h2,University E-Resources,
h2,Others,
h2,Faculty Profile,
h2,Grievance Redressal,
h2,Anti Ragging,
h2,Why REVA,
h2,Careers,
h2,Happenings,
h2,Contact,
h2,Alumni,
h2,Library E-Resources,
h2,Login,
h2,Other,
h2,Notifications,
h3,2 Semesters(1 Year),
h3,,
h3,Overview,
h3,Programme Educational Objectives (PEOs),
h3,Programme Outcomes (POs),
h3,Follow Us,
h3,Follow Us,
h3,05 /,
h3,25 /,
h3,24 /,
h3,09 /,
h3,04 /,
h3,03 /,
h3,27 /,
h3,26 /,
h3,27 /,
h3,26 /,
h4,Eligibility Criteria,SSLC
h4,REVA University,"Rukmini Knowledge Park, Kattigenahalli, Yelahanka, Bangalore, Karnataka, India, 560 064 © RECT All Rights ReservedWebsite Design and Developmentby Sterco Digitex"
h4,Dec-24,
h4,Oct-24,
h4,Oct-24,
h4,Oct-24,
h4,Oct-24,
h4,Oct-24,
h4,Sep-24,
h4,Sep-24,
h4,Aug-24,
h4,Aug-24,
h5,Course Duration,
h5,PEO-1,Teach the origin and the historical aspects of dance in general.
h5,PEO-2,Teach the history and the development of the Kuchipudi dance form.
h5,PEO-3,Teach some of the important technical aspects of dance from the treatise Abhinaya Darpana and Natya Sastra.
h5,PEO-4,Train to get acquainted with the method of body stretching and warming up.
h5,PEO-5,Train the fundamental aspects of practicals of Kuchipudi.
h5,PEO-6,Teach the dance item Brahmanjali.
h5,PEO-7,Teach the dance item Jathiswaram.
h5,PEO-8,Teach the dance item Kouthvam.
h5,PEO-9,Teach the dance item Shabdam.
h5,PEO-10,Teach the music for the dance items learnt this semester.
h5,PO 1,
h5,PO 2,
h5,PO 3,
h5,PO 4,
h5,PO 5,
h5,PO 6,
h5,PO 7,
h5,PO 8,
h5,PO 9,
h5,PO 10,
h2,Browse by Faculty,
h2,Admission Helplines,
h2,Grievance Redressal,
h2,Why REVA,
h2,Login,
h2,Membership,
h2,Internationalization,
h2,Careers,
h2,Alumni,
h2,Contact,
h2,Entrepreneurship,
h2,Happenings,
h2,University E-Resources,
h2,Others,
h2,Faculty Profile,
h2,Grievance Redressal,
h2,Anti Ragging,
h2,Why REVA,
h2,Careers,
h2,Happenings,
h2,Contact,
h2,Alumni,
h2,Library E-Resources,
h2,Login,
h2,Other,
h2,Notifications,
h3,Follow Us,
h3,Follow Us,
h3,05 /,
h3,25 /,
h3,24 /,
h3,09 /,
h3,04 /,
h3,03 /,
h3,27 /,
h3,26 /,
h3,27 /,
h3,26 /,
h4,REVA University,"Rukmini Knowledge Park, Kattigenahalli, Yelahanka, Bangalore, Karnataka, India, 560 064 © RECT All Rights ReservedWebsite Design and Developmentby Sterco Digitex"
h4,Dec-24,
h4,Oct-24,
h4,Oct-24,
h4,Oct-24,
h4,Oct-24,
h4,Oct-24,
h4,Sep-24,
h4,Sep-24,
h4,Aug-24,
h4,Aug-24,
h1,Master of Business Administration (MBA)(MBA),
h2,Browse by Faculty,
h2,Admission Helplines,
h2,Why REVA,
h2,Login,
h2,Membership,
h2,Internationalization,
h2,Careers,
h2,Alumni,
h2,Contact,
h2,Entrepreneurship,
h2,Happenings,
h2,University E-Resources,
h2,Others,
h2,Faculty Profile,
h2,Grievance Redressal,
h2,Anti Ragging,
h2,Why REVA,
h2,Careers,
h2,Happenings,
h2,Contact,
h2,Alumni,
h2,Library E-Resources,
h2,Login,
h2,Other,
h2,Notifications,
h3,4 Semesters(2 Years),
h3,,
h3,Overview,
h3,Course Curriculum,
h3,Programme Educational Objectives (PEOs),
h3,Programme Outcomes (POs),
h3,Programme Handbooks,
h3,Programme Specific Outcomes,
h3,Career Opportunities,
h3,Follow Us,
h3,Follow Us,
h3,05 /,
h3,25 /,
h3,24 /,
h3,09 /,
h3,04 /,
h3,03 /,
h3,27 /,
h3,26 /,
h3,27 /,
h3,26 /,
h4,Eligibility Criteria,Bachelors degree of three years in any stream or B E/ B.Tech. with 50% (45% in case of candidates belonging to SC/ST) of marks in aggregate from any recognized University / institution or any other qualification recognized as equivalent thereto.Good score in REVA University Management Aptitude Test (REVA MAT) or CAT / MAT / C-MAT or any other equivalent examination conducted by recognized Institute / Agency.
h4,REVA University,"Rukmini Knowledge Park, Kattigenahalli, Yelahanka, Bangalore, Karnataka, India, 560 064 © RECT All Rights ReservedWebsite Design and Developmentby Sterco Digitex"
h4,Dec-24,
h4,Oct-24,
h4,Oct-24,
h4,Oct-24,
h4,Oct-24,
h4,Oct-24,
h4,Sep-24,
h4,Sep-24,
h4,Aug-24,
h4,Aug-24,
h5,Course Duration,
h5,Sem - 1,
h5,Sem - 2,
h5,Sem - 3,
h5,Sem - 4,
h5,PEO-1,"Manage corporate activities like human resources, finance, marketing, and operations research and Global business management."
h5,PEO-2,"Take up administrative positions in Public, private and Government organisations."
h5,PEO-3,Establish enterprise of their own.
h5,PO 1Management Theory/ Models and Practice,Apply knowledge of management theories and practices to solve business problems.
h5,PO 2Critical Thinking and Problem Solving,Foster Analytical and critical thinking abilities for data-based decision making.
h5,PO 3Leadership Skills,Ability to develop value based leadership ability.
h5,PO 4Business Environment,"Ability to understand, analyze and communicate global, economic, legal, and ethical aspects of business."
h5,PO 5Teamwork,"Ability to lead themselves and others in the achievement of organizational goals, contributing effectively to a team environment."
h5,PO 6Communication Skills,Students should be able to communicate effectively with various stakeholders. Develop highly impactful communication that can empower team members and also to improve clarity and professionalism of their writing.
h5,PO 7Modern Tool Usage,Engage in Research and apply statistical tools and techniques for Problem solving and decision making.
h5,PO 8Environment and Sustainability,Students should be able gain insight about Environment and Sustainability and its impact on socio-economic development by complex interactions between development and environment.
h5,PO 9Life Long Learning,Ability to operate independently in new environment and acquire new knowledge and skills that helps in life-long learning Process.
h5,PO 10Entrepreneurial Perspective,"Students will develop set of skills that enable them to identify and make most of opportunities, overcome and learn from setbacks and succeed in a variety of settings."
h5,PO 11Socially Responsible,"Students will be able to apply reasoning informed by the contextual knowledge to assess societal, health, safety, legal and cultural issues and the consequent responsibilities relevant to management practice."
h1,Bachelor of Architecture(B.Arch.),
h2,Browse by Faculty,
h2,Admission Helplines,
h2,Why REVA,
h2,Login,
h2,Membership,
h2,Internationalization,
h2,Careers,
h2,Alumni,
h2,Contact,
h2,Entrepreneurship,
h2,Happenings,
h2,University E-Resources,
h2,Others,
h2,Faculty Profile,
h2,Grievance Redressal,
h2,Anti Ragging,
h2,Why REVA,
h2,Careers,
h2,Happenings,
h2,Contact,
h2,Alumni,
h2,Library E-Resources,
h2,Login,
h2,Other,
h2,Notifications,
h3,10 Semesters(5 Years),
h3,Overview,
h3,Course Curriculum,
h3,Programme Educational Objectives (PEOs),The programme educational objectives of the School of Architecture of REVA University is to prepare graduates:
h3,Programme Outcomes (POs),
h3,Programme Handbooks,
h3,Programme Specific Outcomes,"After successful completion of the programme, the graduates shall be able to"
h3,Career Opportunities,"Architects have varied opportunities to carry out their carrier. After completion of the course, they may proceed with private consultancy on their own, or may be freelance architect with assignments from private & public enterprises. As an academician or Employment in Public and Private sector or non-Government organizations, Archaeology, Transportation sectors like Railways, Airports, National Institute of Urban Affairs, Director of Urban Land transport. The other Nontraditional Carrier options are Architectural Journalist, Architectural Historian, Architectural Photographer, Architectural renderer /visualizer, Architectural Documentation, Project manager, Design Auditor, Conservator, Corporate architect, Exhibition Designer, Facilities Manager, Furniture Designer, Graphic Designer, Housing Rehabilation Specialist, Interior Designer, Product Designer, Lighting Designer, Property assessor and valuer, Researcher, Set Designer, Administrative Services. This way architects have an opportunity to serve the society in various ways with different options both in traditional and nontraditional way."
h3,Follow Us,
h3,Follow Us,
h3,05 /,
h3,25 /,
h3,24 /,
h3,09 /,
h3,04 /,
h3,03 /,
h3,27 /,
h3,26 /,
h3,27 /,
h3,26 /,
h4,Eligibility Criteria,"Pass in PUC/10+2 / Pre-University Course or equivalent with a minimum 50% in PCM scores and also 50% marks in aggregate of 10+2 level examination.OR10+2, Diploma with Mathematics as a compulsory subject having minimum 50% aggregate marks.ORInternational Baccalaureate Diploma, after 10 years of schooling with PCM and not less than 50% of aggregate marks.Student should have passed the NATA conducted by the Council of Architecture."
h4,REVA University,"Rukmini Knowledge Park, Kattigenahalli, Yelahanka, Bangalore, Karnataka, India, 560 064 © RECT All Rights ReservedWebsite Design and Developmentby Sterco Digitex"
h4,Dec-24,
h4,Oct-24,
h4,Oct-24,
h4,Oct-24,
h4,Oct-24,
